"","date","text","country","participant"
"579",2020-04-23 12:23:42,"@IFADfrancais au #Benin - Le «Mécanisme #COVID19 de relance » cible les populations pauvres ruraux. Il vise à atténuer sur la production alimentaire, l’accès aux marchés et l’emploi avec accès aux intrants, marchés, liquidités et informations.
@josherbert25 #covid19foodfuture https://t.co/lZc7Czw52Z","Benin","josherbert25"
"580",2020-04-23 11:47:51,"#Madagascar - En ce temps de #Covid19, la consommation des produits locaux ou #VitaMalagasy regagne de la place. L'opportunité s'ouvre alors aux producteurs locaux. 

👉https://t.co/IEsyQo1Ovt

#Covid19FoodFuture #MadeInMadagascar @MalalaOnisoa 🇲🇬","Madagascar","MalalaOnisoa"
"581",2020-04-23 10:57:53,"#Ethiopia – Interview with some farmers in Jimma Region have told EBC, they will keep working on their farm while keeping social distance &amp; other methods told by the Gov't. It will make sure their work is not stopped.
Link: https://t.co/E295xZpCRE #Covid19FoodFuture @YaredTesema1 https://t.co/1IAolQkcfs","Ethiopia","YaredTesema1"
"582",2020-04-23 10:50:29,"#SouthAfrica Yesterday the President  announced the economic relief plan.That households will now receive food parcels in vouchers and relief grants to the unemployed at est $20 per month. A slight relief to the hunger threat that is looming in the country #COVID19SA @ndomfuh_1 https://t.co/JyxVyMuePi","South Africa","ndomfuh_1"
"583",2020-04-23 10:50:26,"#Ethiopia – 189 tractors have been given to farmers in Oromia Region to improve productivity. 30% of cost is covered by them &amp; 70% by Oromia Regional Gov’t, which later farmers slowly pay the 70%. It's a boost in this time. https://t.co/xmonXwZTFf #Covid19FoodFuture @YaredTesema1 https://t.co/3n5lKycAql","Ethiopia","YaredTesema1"
"584",2020-04-23 09:44:31,"#Nigeria - There is an urgent need to explore alternative marketing channels that may open up due to emergency food response efforts, especially for poultry and fish farmers who are at a higher risk of loss. @miss_abimbola #Covid19FoodFuture https://t.co/sCIEpNIJD0","Nigeria","miss_abimbola"
"585",2020-04-23 09:34:24,"#Nigeria - collective strategy among the different players in the food security value chain that ensures food supply does not get cut during lock down are: 

1. Price stability 
2. Government subsidy on farm inputs.
3. Supply chain infrastructure 

#CovidFoodFuture @miss_abimbola","Nigeria","miss_abimbola"
"586",2020-04-23 09:08:19,"While supply chain systems have been affected by #Covid19, demand for food and other essentials keep on increasing. Countries need to come with ways to strike a balance and create an  optimum situation for both producers and consumers.
#Covid19FoodFuture
@kanyemba_nellie https://t.co/6m1IhsAKtL","Global","kanyemba_nellie"
"587",2020-04-23 08:29:34,"Survival of the agric. sector post #Covid19 remains a very critical subject at the moment. Building resilience of communities is a very important aspect in cushioning effects of the pandemic. Here is a related article: https://t.co/W9ES3yW1We
#covid19foodfuture
@kanyemba_nellie","Global","kanyemba_nellie"
"588",2020-04-23 08:06:40,"La 🇫🇷France annonce une aide d’urgence de 5M d’Euros 💶pour soutenir les efforts de la 🇨🇩RDC dans la riposte sanitaire au #Covid_19 ainsi que les secteurs de reconstruction du tissu économique tel que l’agriculture.
👉https://t.co/2Q1TBKReSr 
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"589",2020-04-23 07:59:05,"En 🇨🇩RDC, les liens entre les petits producteurs, les institutions de recherche et vulgarisation agricole, les politiques doivent se resserrer pour créer et consolider des systèmes alimentaires viables en cette période de crise sanitaire. 
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"590",2020-04-23 07:49:46,"🇨🇩RDC- Alors que la situation sanitaire due au #Covid_19 s’aggrave, nourrir les grandes agglomérations demeurent un challenge pour les petits producteurs.🧑‍🌾
👉https://t.co/TfvqmMDQSf 
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"591",2020-04-23 07:13:16,"@muturlib @edobong_akpabio @miss_abimbola @JohnAgboola_ @tunde_banjoko @farmerscornerng @CorpFarmersTV @wandieville @FarmCafe @Nig_Farmer While we understand that some agro-dealers or retail outlets may not follow this directive by the government to reduce the price of fertilizer, we also cannot ignore the palliative effort from the Presidential Fertilizer Initiative aiming to support farmers with low-cost input.","Global","JohnAgboola_"
"592",2020-04-23 06:21:07,"#Kenya – New #partnerships are emerging for safe home #food delivery to #urban populations in this #COVID19KE  era. This strategy may fall short in #leavingnoonebehind clarion call, especially #underprivileged segments of the population. @SerahKiragu_tmg  https://t.co/nTbxmNLswV","Kenya","serahKiragu_tmg"
"593",2020-04-23 05:51:00,"#Kenya. They say, “when it rains, it pours”. So enters the era of waves. Second wave of #locustinvasion, exacerbated by #floods will affect #foodsecurity which is already weakened by #COVID19 @SerahKiragu_tmg  https://t.co/seX3OFIsBe","Kenya","serahKiragu_tmg"
"594",2020-04-23 05:40:04,"#Kenya stares at triple concurrent threats to food security: #COVID19KE , #LocustInvasion and lately #Floods. WHO warns that #COVID19 might be with us over a longer haul. @SerahKiragu_tmg  https://t.co/EKfaMfki5h","Kenya","serahKiragu_tmg"
"595",2020-04-23 05:39:22,"Malgré les observations de terrain au #Benin et ailleurs en #Afrique, la @FAO pense qu'il n’y a aucune raison d’avoir une #crise des #prix #alimentaires * @FAOWestAfrica #marchés #alimentation #distribution https://t.co/NdPRSg3xP6 @CommodAfrica
@josherbert25 #Covid19foodfuture https://t.co/nJwQUEIMJI","Benin","josherbert25"
"596",2020-04-23 03:25:46,"#Madagascar - L'arrondissement III d’#Antananarivo n’ont rien à craindre sur le stock de riz. Selon le Ministère du Commerce. Le marché d’Andravoahangy vient d’être ravitaillés🌾. #COVID19 

👉https://t.co/9jW5Wyd3H7 

#Covid19FoodFuture #MICA @MalalaOnisoa 
📷: lactualite. mg https://t.co/P47wwh4bjN","Madagascar","MalalaOnisoa"
"597",2020-04-22 20:37:29,"#RDC- les fournisseurs d’intrants agricoles, restaurants, dealers des viandes braisées,... devront atteindre 15 jours de plus pour parler de la réouverture de leurs établissements en cas de prolongation de l'État d’urgence. 👉https://t.co/9NLjiO5zWT 
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"598",2020-04-22 19:26:45,"As the price of RICE🌾increased as a result of the #Covid19 pandemic on food security, so is the demand for rice expected to continue to increase this year and in coming years. Cast your vote for country leading the production of rice #Covid19FoodFuture #Foodsystems @JohnAgboola_","Global","JohnAgboola_"
"599",2020-04-22 19:20:34,"Nigeria - Due to the government’s closure of all borders &amp; the #COVID19 pandemic, the rice farmers &amp; actors in Nigeria are making huge sales as rice demand for relief packages and household consumption increases https://t.co/EBsgt8VDrE. #Covid19FoodFuture @JohnAgboola_ 

📷-Stock https://t.co/ZvO7PvkqZI","Nigeria","JohnAgboola_"
"600",2020-04-22 19:17:49,"#Burkina : La réouverture du marché est une décision de l’Etat pour soulager les acteurs du secteur informel et pour relancer l’économie car l’économie informelle = envrion 49% du PIB et regroupent plus de 90% des Burkinabè. @EdoSango #Covid19FoodFuture

https://t.co/Nke17956ue","Burkina Faso","ed_sango"
"601",2020-04-22 16:38:16,"Au Sénégal la crise due au #COVID19 devrait nous amener, à une réflexion sur un système alimentaire plus durable à repenser notre souveraineté alimentaire, l’optimisation de l’utilisation des produits alimentaires issus de nos écosystèmes.
#Covid19FoodFuture @yadeyacine https://t.co/eunmcGVQir","Senegal","YadeYacine"
"602",2020-04-22 16:09:06,"#Kenya🇰🇪
#AgTech is the next frontier in addressing market access challenges for #food producers
With closure of markets &amp;consumers observing #StayHome &amp; #SocialDistancing guidelines, #farmers are now going online https://t.co/E7kF2DzPtt
#Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"603",2020-04-22 16:06:11,"#Kenya 🇰🇪
As #farmers were still reeling over the aftermath of the #locust invasion, #Covid19 pandemic exacerbated the already dire situation. A few farmers from #TransNzoia county give their accounts here: https://t.co/cRMn0Vzwnt #Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"604",2020-04-22 16:03:42,"#Kenya🇰🇪
#Agriculture is a devolved function &amp;county Govts. have developed initiatives to help cushion #food producers from the economic &amp; health effects of #Covid19
Today’s highlight is on @NakuruCountyGov
Read more here: https://t.co/xKDvBEu7Gq #Covid19FoodFuture @AmandaNamayi https://t.co/ngAAXSr9OA","Kenya","AmandaNamayi"
"605",2020-04-22 15:50:38,"Avec la fermeture des commerces et marchés en ce temps de crise #COVID19, certains produits agricoles récoltés pourrissent entre les mains des producteurs sénégalais qui ont du mal à écouler leur stock.
#Covid19FoodFuture @yadeyacine https://t.co/Vh8ovOsZOb","Senegal","YadeYacine"
"606",2020-04-22 15:09:41,"Nigeria #COVID19 Response: The European Union announced a EUR 50 million contribution towards the implementation of a coordinated response to the COVID-19 pandemic in Nigeria such as food distribution to vulnerable groups. https://t.co/Xlg2kQmGmH
#Covid19FoodFuture @JohnAgboola_","Nigeria","JohnAgboola_"
"607",2020-04-22 15:04:31,"@edobong_akpabio @miss_abimbola @JohnAgboola_ @tunde_banjoko @farmerscornerng @CorpFarmersTV @wandieville @FarmCafe @Nig_Farmer We don't have the exact details regarding the channel of distribution but all assumption holds for the possibility of channeling the fertilizer distribution through verified agro-dealers, the state/local ministry of agriculture and farmer cooperatives e.g AFAN

#Covid19FoodFuture","Global","JohnAgboola_"
"608",2020-04-22 14:46:08,"See here the release of the 2020 Global Report on Food Crises and knock-on effects of #Covid19 in the hungriest countries. 

👉https://t.co/Q9dFg5P1PI
👉https://t.co/WC9aUntRHD 

📷 Photo Credit : @FSIN_News

#Covid19FoodFuture #fightfoodcrisis #FAO @MalalaOnisoa https://t.co/Ypbcw5hE7T","Global","MalalaOnisoa"
"609",2020-04-22 14:19:06,"#FAO #Madagascar sensibilise les malagasy à maintenir une #alimentation saine durant #Covid19 en mangeant     
  ✅Variétés d’aliments 🍅
  ✅Fruits, légumes 🍆🍓
  ✅Aliments riches en graines 🌽… 
👉 https://t.co/pKf7LBqanE

#Covid19FoodFuture #FAOMadagascar @MalalaOnisoa 🇲🇬 https://t.co/cnafb49hbT","Madagascar","MalalaOnisoa"
"610",2020-04-22 13:21:17,"#Madagascar - Bien que le déconfinement progressif profite à la population : retour à la normale et moins de représsions sur l'acheminement et la vente des produits. Quand est-il de la santé? A ce jour, 121 positifs au #Covid19 et 52 guéris.

#Covid19FoodFuture @Maya_disraeli https://t.co/LFgmljHvCs","Madagascar","mayadisraeli"
"611",2020-04-22 13:17:48,"#Madagascar - La réouverture des restaurants permettront aux fournisseurs de poulet de chairs et de fruits de mers d'écouler de plus en plus leurs produits, évitant ainsi un continuel perte grâce à ce déconfinement progressif de la capitale.
#Covid19FoodFuture @mayadisraeli 🍗🍛 https://t.co/RDhDwvhQDe","Madagascar","mayadisraeli"
"612",2020-04-22 13:14:46,"🇲🇬MDG commença son déconfinement progressif lundi 20 avril. La population reprend son travail de 6h jusqu'à 13h tout en respectant les normes sanitaires.Ceci permettra de rétablir peu à peu certains prix et acheminement des produits agricoles
#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"613",2020-04-22 12:53:15,"'Kenya - To avoid pit-holes of corruption in vulnerability assessments, there is need to explore digital solutions as a guide to equitable, transparent and safe provision of COVID-19 aid to deserving cases. @SerahKiragu_tmg https://t.co/RPGoNegfPA","Kenya","serahKiragu_tmg"
"614",2020-04-22 12:16:24,"🇨🇩#RDC #COVID_19 - le Nord Kivu suspend la perception des taxes sur les produits agricoles dans le cadre de sa politique de stabilisation des prix sur le marché. 
👉https://t.co/N8CfBQvcip
@EMvuenga  #Covid19FoodFuture","DRC","EMvuenga"
"615",2020-04-22 12:13:36,"🇨🇩
#COVID_19 : Dans un contexte de confinement total de la #GOMBE, les cantines mobiles pourront faciliter l’approvisionnement des ménages en denrées agroalimentaires selon un élu de la ville province de Kinshasa. https://t.co/CQriVMCNoN
@EMvuenga  #Covid19FoodFuture  #FoodAcces","Global","EMvuenga"
"616",2020-04-22 12:13:06,"The recent poll conducted shows that 'hunger crisis' is currently a trending pandemic for households, followed by income disruption.

@UN report suggests - Coronavirus crisis could double the number of people suffering acute hunger - https://t.co/yLLkvhhzKH

#Covid19FoodFuture https://t.co/teH2PkUjqW","Global","Other"
"617",2020-04-22 12:08:39,"🇨🇩RDC- Au Nord Kivu, l’entreprise #Kivu_kuku_poultry Farms spécialisée en aviculture intensifie sa  production des poussins🐣pour endiguer la pénurie sur  le marché de  Goma alors que la région est frappée par le #COVID_19. 
👉https://t.co/WdHXlaXIoN @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"618",2020-04-22 11:33:33,"#RDC- 47 tonnes des produits alimentaires vendues dans la ville de Kinshasa dans le cadre du “Programme Alimentaire d’Urgence”. https://t.co/GlPRTWYgoo 
@EMvuenga #Covid19FoodFuture #FoodSecurity","DRC","EMvuenga"
"619",2020-04-22 10:30:41,"#Covidー19 continues posing serious threats to human nutrition and the economy with food supply chain disruption. Most developing countries are likely to be affected the most. 
https://t.co/pNlv5sBZCs
#Covid19FoodFuture
@WFP @kanyemba_nellie","Global","kanyemba_nellie"
"620",2020-04-22 10:08:04,"#Nigeria - there should be an strategy to ramp up food production in these times when some farmers are not going out to the fields to harvest and traders are not transporting products because people are staying home.
#Covid19FoodFuture @miss_abimbola https://t.co/6BzAeUsJOL","Nigeria","miss_abimbola"
"621",2020-04-22 10:05:12,"The spread of the COVID-19 coronavirus is prompting food insecurity fears in Africa, with some countries already experiencing rising prices, panic-buying and import-export disruptions. 

Read about the concerns here - https://t.co/YSkbqKKh6Y 
#Covid19FoodFuture @miss_abimbola","Global","miss_abimbola"
"622",2020-04-22 10:04:10,"#Nigeria - This is an opportunity for the agricultural industry to reshape and reform in the aftermath of this pandemic. We are starting to realize the importance of farmers to our nation’s development.  
#Covid19FoodFuture #foodsecurity @miss_abimbola https://t.co/U44qIKRamm","Nigeria","miss_abimbola"
